gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MonthlyCharges_x_MTM,Tenure_x_Security,MTM_x_NoSecurity,CostPerTenureMonth,Churn
Male,0,No,Yes,16.0,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,20.25,347.75,20.25,0.0,1.0,1.1911764705882353,0
Male,0,Yes,Yes,40.0,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,46.72,1885.59,0.0,40.0,0.0,1.1395121951219511,0
Female,0,No,Yes,61.0,Yes,No,DSL,Yes,Yes,Two year,Yes,Credit card,63.54,3861.29,0.0,61.0,0.0,1.0248387096774194,0
Female,0,No,No,55.0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,111.7,6143.13,111.7,55.0,0.0,1.9946428571428572,0
Male,0,Yes,Yes,52.0,No,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,22.4,1163.06,22.4,0.0,1.0,0.4226415094339622,0
Male,0,No,No,39.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,105.35,4126.88,105.35,0.0,1.0,2.63375,0
Male,0,Yes,No,64.0,Yes,No phone service,DSL,No,No,Two year,No,Bank transfer,27.06,1733.75,0.0,0.0,0.0,0.41630769230769227,0
Female,0,No,No,66.0,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,83.48,5508.94,0.0,66.0,0.0,1.2459701492537314,0
Female,0,No,No,54.0,No,No phone service,Fiber optic,No,Yes,Two year,No,Bank transfer,33.07,1795.14,0.0,0.0,0.0,0.6012727272727273,0
Female,1,No,No,9.0,Yes,No phone service,DSL,No internet service,Yes,One year,No,Electronic check,52.1,464.05,0.0,0.0,0.0,5.21,0
Male,0,Yes,No,22.0,Yes,No phone service,Fiber optic,No,No,Two year,No,Electronic check,104.04,2305.58,0.0,0.0,0.0,4.523478260869566,0
Male,0,Yes,No,68.0,Yes,No,DSL,No internet service,Yes,One year,Yes,Bank transfer,77.55,5277.29,0.0,0.0,0.0,1.123913043478261,0
Male,0,No,No,6.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,101.89,636.69,101.89,6.0,0.0,14.555714285714286,0
Female,0,Yes,No,40.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,43.24,1745.82,43.24,40.0,0.0,1.0546341463414635,0
Female,0,No,No,46.0,Yes,No,No,Yes,No,Two year,Yes,Electronic check,66.0,3040.55,0.0,46.0,0.0,1.4042553191489362,0
Female,0,Yes,Yes,28.0,No,No phone service,Fiber optic,No,No,Two year,No,Credit card,38.53,,0.0,0.0,0.0,1.3286206896551724,0
Male,1,Yes,No,50.0,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card,103.21,5149.56,103.21,50.0,0.0,2.023725490196078,0
Male,0,No,No,6.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,73.4,444.37,73.4,0.0,1.0,10.485714285714286,1
Female,0,No,No,16.0,Yes,No phone service,DSL,Yes,Yes,Two year,Yes,Mailed check,70.97,1138.77,0.0,16.0,0.0,4.174705882352941,0
Male,0,Yes,No,22.0,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,46.52,1032.23,0.0,0.0,0.0,2.022608695652174,0
Female,1,No,No,13.0,Yes,Yes,No,Yes,No,One year,No,Mailed check,28.61,361.58,0.0,13.0,0.0,2.0435714285714286,0
Male,0,No,No,32.0,Yes,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,70.69,2265.37,70.69,0.0,1.0,2.142121212121212,0
Male,0,Yes,No,34.0,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,33.31,1121.55,33.31,0.0,1.0,0.9517142857142857,0
Female,1,Yes,No,67.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,25.29,1666.68,25.29,0.0,1.0,0.37191176470588233,1
Male,0,No,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,89.45,3128.36,89.45,35.0,0.0,2.4847222222222225,0
Male,0,Yes,No,54.0,Yes,No phone service,No,No,Yes,Month-to-month,No,Electronic check,89.16,4820.59,89.16,0.0,1.0,1.6210909090909091,0
Female,0,Yes,No,7.0,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,22.0,134.0,0.0,7.0,0.0,2.75,0
Male,0,No,Yes,5.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,99.9,492.98,99.9,5.0,0.0,16.650000000000002,0
Male,1,No,No,29.0,Yes,No phone service,No,No internet service,Yes,One year,Yes,Credit card,109.38,3183.32,0.0,0.0,0.0,3.646,0
Female,0,Yes,Yes,24.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,105.17,2537.98,105.17,24.0,0.0,4.2068,1
Male,0,Yes,No,66.0,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Credit card,39.42,2617.4,39.42,0.0,1.0,0.588358208955224,0
Male,0,No,No,35.0,Yes,No,No,No internet service,Yes,Two year,No,Credit card,94.2,3277.23,0.0,0.0,0.0,2.6166666666666667,0
Male,0,No,No,35.0,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Credit card,86.23,3063.5,0.0,35.0,0.0,2.395277777777778,0
Male,0,No,No,61.0,No,No,DSL,No internet service,Yes,One year,Yes,Electronic check,,5146.9,0.0,0.0,0.0,1.3688709677419355,0
Male,1,No,No,62.0,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,27.0,1670.57,27.0,0.0,1.0,0.42857142857142855,0
Female,0,No,No,56.0,Yes,No,DSL,No,Yes,Two year,No,Credit card,60.63,3349.4,0.0,0.0,0.0,1.0636842105263158,0
Male,1,No,Yes,32.0,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,18.68,578.14,0.0,32.0,0.0,0.566060606060606,0
Male,0,No,Yes,16.0,Yes,No phone service,No,Yes,No internet service,One year,No,Electronic check,116.04,1839.2,0.0,16.0,0.0,6.825882352941177,0
Male,0,Yes,Yes,3.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,42.03,151.52,42.03,3.0,0.0,10.5075,0
Male,0,Yes,No,4.0,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,114.04,490.05,0.0,0.0,0.0,22.808,0
Female,0,Yes,No,58.0,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,95.0,5514.79,95.0,58.0,0.0,1.6101694915254237,0
Male,0,Yes,Yes,10.0,Yes,No,DSL,No,No internet service,Two year,No,Electronic check,,381.8,0.0,0.0,0.0,3.556363636363636,0
Male,0,No,No,30.0,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,60.83,1773.5,60.83,0.0,1.0,1.962258064516129,0
Male,0,No,No,36.0,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,77.74,2782.61,77.74,0.0,1.0,2.101081081081081,0
Male,0,No,No,40.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Mailed check,22.26,853.91,22.26,40.0,0.0,0.5429268292682927,0
Male,0,Yes,No,7.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,73.43,500.68,73.43,7.0,0.0,9.17875,0
Female,0,No,No,38.0,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,52.91,2004.19,52.91,38.0,0.0,1.3566666666666667,0
Female,0,Yes,Yes,18.0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,26.21,476.05,26.21,0.0,1.0,1.3794736842105264,0
Male,0,Yes,No,25.0,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,87.48,2183.19,0.0,0.0,0.0,3.3646153846153846,0
Female,0,Yes,No,59.0,Yes,No phone service,No,No internet service,No internet service,Two year,No,Mailed check,74.63,4394.03,0.0,0.0,0.0,1.2438333333333333,0
Male,0,Yes,No,33.0,No,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,99.18,3262.92,99.18,0.0,1.0,2.917058823529412,0
Male,0,No,Yes,29.0,No,No,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,108.17,3134.14,108.17,0.0,1.0,3.6056666666666666,0
Female,1,Yes,No,2.0,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,37.55,96.91,37.55,2.0,0.0,12.516666666666666,0
Female,0,Yes,No,71.0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,83.62,5950.64,83.62,0.0,1.0,1.161388888888889,0
Male,0,Yes,No,43.0,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,49.97,2135.43,49.97,43.0,0.0,1.1356818181818182,0
Female,1,No,Yes,54.0,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Credit card,74.08,3993.68,74.08,54.0,0.0,1.3469090909090908,0
Male,0,Yes,No,31.0,Yes,Yes,Fiber optic,Yes,No,One year,No,Credit card,33.33,1072.44,0.0,31.0,0.0,1.0415625,0
Female,0,Yes,No,19.0,No,No,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,42.92,803.49,42.92,19.0,0.0,2.146,1
Female,0,Yes,No,20.0,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Mailed check,99.18,1996.64,0.0,0.0,0.0,4.722857142857143,0
Female,0,Yes,No,1.0,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,38.86,58.59,38.86,0.0,1.0,19.43,0
Female,0,No,No,64.0,Yes,No,No,Yes,No,One year,No,Electronic check,,3640.81,0.0,64.0,0.0,0.8750769230769231,0
Female,0,Yes,No,38.0,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,103.48,3919.28,103.48,0.0,1.0,2.6533333333333333,0
Female,0,Yes,No,26.0,Yes,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer,44.35,1115.61,0.0,26.0,0.0,1.6425925925925926,0
Female,1,Yes,No,51.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Credit card,70.65,3615.27,70.65,0.0,1.0,1.3586538461538462,0
Male,0,Yes,No,10.0,Yes,No phone service,DSL,No internet service,Yes,One year,Yes,Electronic check,35.66,361.18,0.0,0.0,0.0,3.2418181818181817,0
Male,0,Yes,No,34.0,No,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,38.08,1280.24,38.08,34.0,0.0,1.0879999999999999,0
Male,0,Yes,Yes,32.0,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Mailed check,41.68,1344.63,41.68,0.0,1.0,1.263030303030303,0
Female,0,No,No,65.0,No,No phone service,Fiber optic,Yes,Yes,One year,No,Bank transfer,45.92,2987.61,0.0,65.0,0.0,0.6957575757575758,0
Male,0,No,No,57.0,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,28.88,1630.72,0.0,57.0,0.0,0.4979310344827586,0
Male,1,Yes,No,55.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card,76.5,4178.98,76.5,0.0,1.0,1.3660714285714286,0
Female,0,Yes,No,19.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,62.0,1169.42,62.0,19.0,0.0,3.1,0
Male,0,Yes,No,37.0,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,19.93,766.04,19.93,0.0,1.0,0.5244736842105263,0
Female,1,No,No,70.0,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,21.44,1514.35,21.44,0.0,1.0,0.3019718309859155,0
Female,0,Yes,Yes,2.0,Yes,No,No,No,No,One year,No,Mailed check,93.03,193.77,0.0,0.0,0.0,31.01,0
Male,0,Yes,Yes,47.0,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card,100.86,4749.02,0.0,47.0,0.0,2.10125,0
Male,0,Yes,Yes,25.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,,2892.55,116.38,0.0,1.0,4.476153846153846,0
Male,0,Yes,No,53.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,23.51,1236.43,23.51,53.0,0.0,0.4353703703703704,0
Male,0,No,Yes,36.0,No,No,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,67.37,2426.63,67.37,0.0,1.0,1.820810810810811,0
Male,0,No,Yes,50.0,Yes,Yes,DSL,No internet service,No,One year,Yes,Electronic check,26.87,1342.29,0.0,0.0,0.0,0.5268627450980392,0
Male,0,Yes,No,18.0,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,74.07,1312.07,74.07,0.0,1.0,3.8984210526315786,0
Male,0,No,No,63.0,Yes,No phone service,No,No,No,Month-to-month,Yes,Bank transfer,82.05,,82.05,0.0,1.0,1.28203125,1
Male,0,No,Yes,60.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Electronic check,71.45,4285.39,71.45,60.0,0.0,1.1713114754098362,0
Female,0,Yes,No,46.0,Yes,No,Fiber optic,No,No internet service,One year,Yes,Bank transfer,40.77,1865.56,0.0,0.0,0.0,0.8674468085106384,0
Female,1,Yes,Yes,31.0,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Credit card,62.82,1941.87,0.0,0.0,0.0,1.963125,1
Male,0,Yes,Yes,11.0,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,63.95,699.54,63.95,0.0,1.0,5.329166666666667,1
Female,1,Yes,No,15.0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,110.03,1678.45,110.03,0.0,1.0,6.876875,0
Male,0,Yes,No,29.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,42.75,1230.68,42.75,29.0,0.0,1.425,0
Male,0,No,No,56.0,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card,68.04,3819.98,68.04,0.0,1.0,1.193684210526316,0
Male,0,No,No,68.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,105.59,7158.96,105.59,68.0,0.0,1.5302898550724637,0
Male,0,Yes,No,44.0,Yes,No phone service,No,No,Yes,One year,No,Bank transfer,56.12,2496.97,0.0,0.0,0.0,1.247111111111111,0
Male,0,No,No,67.0,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,59.39,4014.28,0.0,0.0,0.0,0.8733823529411765,0
Male,0,No,No,14.0,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,41.61,574.72,41.61,0.0,1.0,2.774,0
Male,0,Yes,No,53.0,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,81.07,4271.65,81.07,0.0,1.0,1.5012962962962961,0
Male,0,Yes,No,38.0,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,57.36,2145.11,57.36,38.0,0.0,1.4707692307692308,0
Female,0,Yes,Yes,10.0,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Mailed check,96.76,971.27,0.0,0.0,0.0,8.796363636363637,0
Female,0,Yes,Yes,50.0,Yes,Yes,DSL,No internet service,No,Two year,Yes,Bank transfer,79.78,3983.0,0.0,0.0,0.0,1.5643137254901962,0
Female,1,Yes,Yes,65.0,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,76.4,4994.07,76.4,0.0,1.0,1.1575757575757577,1
Female,1,No,No,32.0,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Mailed check,87.99,2821.6,0.0,0.0,0.0,2.666363636363636,0
Female,0,Yes,No,19.0,Yes,No,No,No internet service,No,Two year,No,Mailed check,22.6,415.8,0.0,0.0,0.0,1.1300000000000001,0
Male,0,Yes,Yes,22.0,Yes,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer,41.71,935.85,0.0,0.0,0.0,1.8134782608695652,1
Male,0,Yes,Yes,43.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,54.53,2302.99,54.53,43.0,0.0,1.2393181818181818,1
Male,0,No,No,49.0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,98.28,4815.18,98.28,0.0,1.0,1.9656,0
Male,0,No,No,16.0,No,No phone service,Fiber optic,No,No internet service,Two year,Yes,Mailed check,24.71,397.01,0.0,0.0,0.0,1.453529411764706,0
Female,0,No,Yes,49.0,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,50.46,2482.45,50.46,49.0,0.0,1.0092,0
Male,1,Yes,No,54.0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,87.8,4730.42,87.8,54.0,0.0,1.5963636363636362,0
Female,0,Yes,No,2.0,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,79.49,155.98,0.0,2.0,0.0,26.496666666666666,0
Female,0,No,No,28.0,Yes,No phone service,DSL,No,No internet service,Two year,No,Bank transfer,97.73,2726.06,0.0,0.0,0.0,3.37,0
Male,0,Yes,No,17.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card,59.09,1014.68,0.0,0.0,0.0,3.282777777777778,0
Female,0,Yes,No,57.0,Yes,No,No,No internet service,No,Two year,No,Credit card,42.36,2429.42,0.0,0.0,0.0,0.7303448275862069,0
Male,0,No,No,46.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,64.31,2941.38,64.31,0.0,1.0,1.3682978723404255,0
Male,0,Yes,No,38.0,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,52.48,2008.73,0.0,0.0,0.0,1.3456410256410256,0
Male,0,Yes,No,16.0,Yes,No phone service,Fiber optic,Yes,No,Two year,No,Mailed check,53.47,831.52,0.0,16.0,0.0,3.1452941176470586,0
Male,1,No,No,35.0,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card,71.26,2489.08,0.0,0.0,0.0,1.9794444444444446,0
Female,0,No,No,69.0,Yes,No,DSL,No,No,One year,No,Bank transfer,53.07,3679.67,0.0,0.0,0.0,0.7581428571428571,0
Male,0,No,No,71.0,Yes,No phone service,DSL,Yes,No,One year,Yes,Electronic check,31.21,2206.56,0.0,71.0,0.0,0.43347222222222226,0
Male,1,Yes,Yes,12.0,Yes,No phone service,No,Yes,Yes,Two year,Yes,Electronic check,21.8,251.92,0.0,12.0,0.0,1.676923076923077,0
Male,0,Yes,Yes,35.0,No,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,71.01,2489.22,71.01,35.0,0.0,1.9725000000000001,0
Male,0,Yes,No,54.0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,46.94,2473.82,46.94,54.0,0.0,0.8534545454545455,0
Female,0,No,Yes,22.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,94.72,2069.73,94.72,0.0,1.0,4.118260869565217,0
Female,0,No,No,71.0,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card,79.19,5614.69,0.0,0.0,0.0,1.0998611111111112,0
Male,0,Yes,No,34.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,98.21,3334.66,98.21,0.0,1.0,2.8059999999999996,0
Female,0,No,No,25.0,Yes,No phone service,No,Yes,No,Month-to-month,No,Electronic check,49.38,1238.7,49.38,25.0,0.0,1.8992307692307693,0
Male,0,No,Yes,67.0,Yes,No phone service,DSL,No internet service,No,Two year,Yes,Mailed check,77.95,5221.81,0.0,0.0,0.0,1.1463235294117649,0
Male,0,No,No,43.0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,114.03,4927.71,114.03,43.0,0.0,2.5915909090909093,1
Female,0,Yes,Yes,5.0,No,Yes,DSL,No,No internet service,Month-to-month,No,Mailed check,41.86,244.27,41.86,0.0,1.0,6.976666666666667,1
Male,0,No,Yes,8.0,Yes,No phone service,No,No,No internet service,One year,Yes,Electronic check,112.83,900.52,0.0,0.0,0.0,12.536666666666667,0
Male,1,Yes,No,70.0,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card,35.91,2500.52,0.0,70.0,0.0,0.5057746478873238,0
Male,0,Yes,Yes,45.0,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,33.18,1518.06,0.0,45.0,0.0,0.721304347826087,0
Male,0,No,No,62.0,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,91.5,5667.8,91.5,0.0,1.0,1.4523809523809523,0
Female,0,Yes,No,71.0,Yes,No phone service,No,No,No,Two year,Yes,Electronic check,116.07,8228.21,0.0,0.0,0.0,1.6120833333333333,0
Male,0,No,No,53.0,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card,99.25,5276.42,99.25,53.0,0.0,1.837962962962963,0
Male,0,Yes,No,70.0,Yes,Yes,DSL,No internet service,Yes,One year,No,Electronic check,24.11,1688.04,0.0,0.0,0.0,0.3395774647887324,0
Male,0,No,No,68.0,Yes,No,DSL,No internet service,No internet service,One year,Yes,Bank transfer,,2454.1,0.0,0.0,0.0,0.5194202898550725,0
Female,0,Yes,No,30.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,87.26,2603.62,87.26,0.0,1.0,2.8148387096774194,0
Female,0,Yes,No,46.0,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.36,4794.92,104.36,0.0,1.0,2.2204255319148936,0
Female,0,Yes,No,59.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,63.27,3749.81,63.27,0.0,1.0,1.0545,0
Female,0,Yes,Yes,68.0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card,84.05,5671.19,84.05,0.0,1.0,1.2181159420289855,1
Female,0,No,Yes,59.0,Yes,No phone service,Fiber optic,No,No internet service,Two year,No,Electronic check,61.07,3593.77,0.0,0.0,0.0,1.0178333333333334,0
Female,0,Yes,Yes,58.0,Yes,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,65.66,3828.51,0.0,0.0,0.0,1.1128813559322033,0
Female,1,Yes,Yes,24.0,Yes,No phone service,DSL,Yes,No internet service,Two year,No,Credit card,102.48,2454.51,0.0,24.0,0.0,4.0992,0
Male,0,No,Yes,31.0,No,Yes,Fiber optic,No internet service,No,Two year,No,Credit card,98.65,3079.59,0.0,0.0,0.0,3.0828125,0
Male,0,Yes,No,59.0,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.85,4519.37,76.85,0.0,1.0,1.2808333333333333,0
Male,0,Yes,Yes,10.0,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Electronic check,38.78,392.71,0.0,10.0,0.0,3.5254545454545454,0
Male,0,No,Yes,12.0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,,747.7,62.8,12.0,0.0,4.8307692307692305,0
Male,0,Yes,No,56.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,87.82,4885.2,87.82,0.0,1.0,1.5407017543859647,0
Female,0,Yes,No,70.0,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Bank transfer,22.17,1545.25,22.17,70.0,0.0,0.3122535211267606,0
Female,0,Yes,Yes,30.0,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Mailed check,78.92,2358.34,78.92,30.0,0.0,2.5458064516129033,0
Male,0,No,Yes,62.0,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Credit card,80.13,4955.19,0.0,62.0,0.0,1.2719047619047619,0
Male,0,No,No,26.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,77.06,1985.97,0.0,0.0,0.0,2.854074074074074,0
Male,0,Yes,No,37.0,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,67.48,2524.8,0.0,37.0,0.0,1.7757894736842106,0
Female,1,No,No,70.0,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Electronic check,62.36,4351.58,62.36,70.0,0.0,0.8783098591549295,0
Male,1,Yes,No,28.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,84.22,2364.71,84.22,0.0,1.0,2.904137931034483,0
Male,0,Yes,No,63.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,54.06,3403.26,54.06,63.0,0.0,0.8446875,1
Male,0,No,No,68.0,Yes,No phone service,No,No internet service,No internet service,Two year,Yes,Electronic check,108.3,7381.03,0.0,0.0,0.0,1.5695652173913044,0
Female,0,No,Yes,53.0,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,22.18,1210.21,0.0,0.0,0.0,0.41074074074074074,0
Male,0,No,No,6.0,Yes,No,No,No,Yes,One year,No,Electronic check,108.1,679.52,0.0,0.0,0.0,15.442857142857141,0
Female,0,Yes,No,69.0,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Credit card,107.63,7415.87,107.63,0.0,1.0,1.5375714285714286,0
Female,0,No,No,36.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,86.68,,86.68,36.0,0.0,2.3427027027027028,0
Male,0,No,Yes,21.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,99.47,2112.5,99.47,0.0,1.0,4.5213636363636365,1
Female,0,Yes,No,35.0,Yes,No,DSL,No internet service,No internet service,Two year,Yes,Bank transfer,63.6,2220.2,0.0,0.0,0.0,1.7666666666666666,0
Female,0,Yes,No,32.0,Yes,No,DSL,No,No,One year,Yes,Bank transfer,42.3,1373.83,0.0,0.0,0.0,1.2818181818181817,0
Female,0,Yes,Yes,28.0,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,61.39,1719.54,61.39,0.0,1.0,2.116896551724138,0
Male,0,No,No,49.0,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,102.12,4978.25,102.12,49.0,0.0,2.0424,0
Female,0,No,No,8.0,Yes,No,DSL,No,No internet service,One year,No,Electronic check,76.68,653.18,0.0,0.0,0.0,8.520000000000001,0
Female,0,No,No,45.0,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Credit card,104.13,4651.29,0.0,0.0,0.0,2.263695652173913,0
Male,0,Yes,Yes,18.0,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,95.99,1700.32,95.99,0.0,1.0,5.052105263157895,0
Male,0,Yes,No,57.0,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Mailed check,37.13,2107.0,0.0,0.0,0.0,0.6401724137931035,0
Female,0,No,No,70.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,99.89,7010.66,99.89,0.0,1.0,1.4069014084507043,0
Female,0,No,No,34.0,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer,18.79,650.6,18.79,0.0,1.0,0.5368571428571428,0
